PC1 - 83.80%,PC2 - 8.60%,Class,Date,Position,Acquisition,N
-1.3720043654344203,0.9838811435225201,Healty,24-01-30,L5,1,3
-0.1131107329152092,0.8724739897387825,Healty,24-01-30,L5,1,4
3.29988673842689,0.7747646913136579,Healty,24-01-30,L5,1,5
0.5166783826846326,0.7998938974775232,Healty,24-01-30,L5,1,7
-0.21660671179773727,0.3595985074516156,Healty,24-01-30,L5,1,8
-0.8622900031021985,0.9891493789143099,Healty,24-01-30,L5,1,9
2.536602918186907,-0.20977515385667822,Unhealty,24-01-31,A2,1,0
1.1640340428637537,-0.08745624090414665,Unhealty,24-01-31,A2,1,1
2.040851413811567,0.20296084202191148,Unhealty,24-01-31,A2,1,2
-0.4335304729736717,-0.41017132083672625,Unhealty,24-01-31,A2,1,4
-1.1287280477787964,-0.5434115247751143,Unhealty,24-01-31,A2,1,6
0.04116441171674916,-0.16681687640513812,Unhealty,24-01-31,A2,1,7
-3.1233785211688407,-0.946542223440101,Unhealty,24-01-31,A2,1,8
-2.0271623145385735,0.3572310432491601,Unhealty,24-01-31,A6,1,0
-3.5036873649790627,-0.15576901496768328,Unhealty,24-01-31,A6,1,1
-1.4673307017448178,-0.3552014727092786,Unhealty,24-01-31,A6,1,2
-1.0501641853576817,-0.3298345849853282,Unhealty,24-01-31,A6,1,3
-2.205984038211846,-0.5955466189090648,Unhealty,24-01-31,A6,1,4
2.070799957460604,-0.23920951579822025,Unhealty,24-01-31,A6,1,6
1.5549249583928522,-0.3430004990188961,Unhealty,24-01-31,A6,1,7
-0.6123755231200076,-0.7776868769294284,Unhealty,24-01-31,A6,1,8
6.424650373471484,-1.7159726265145394,Unhealty,24-01-31,B1,1,0
6.628808675555996,-1.3336493977951493,Unhealty,24-01-31,B1,1,1
7.47248576282854,-0.6417075807086476,Unhealty,24-01-31,B1,1,2
-1.21271926296288,-0.753911194823222,Unhealty,24-01-31,B5,1,1
0.027422238307770144,0.42802107483924395,Unhealty,24-01-31,C2,1,0
-1.0950066139306425,1.2147402781444858,Unhealty,24-01-31,C2,1,2
0.46008810603471817,1.232376229144747,Unhealty,24-01-31,C2,1,3
0.26608854477414084,1.3871752753992794,Unhealty,24-01-31,C2,1,4
0.3187420767035342,1.462596123036922,Unhealty,24-01-31,C2,1,5
-4.517502460926425,-1.3563450393926484,Unhealty,24-01-31,C2,1,7
-3.7549272474637014,-0.8058148798514325,Unhealty,24-01-31,C4,1,0
-2.678078691629124,1.0359809675837097,Unhealty,24-01-31,C4,1,2
-2.8122875911609637,0.7236273590579475,Unhealty,24-01-31,C4,1,3
-0.9213032121039918,1.2707260218389897,Unhealty,24-01-31,C4,1,4
-4.265242691912817,1.2569241956995738,Unhealty,24-01-31,C4,1,5
-4.3113192784015775,0.5745050302660166,Unhealty,24-01-31,C4,1,6
-1.233241151563616,0.5930799169936172,Unhealty,24-01-31,C6,1,0
-2.1760625039622226,0.45818284163153655,Unhealty,24-01-31,C6,1,1
3.8700555441432556,0.0697342071830486,Unhealty,24-01-31,C6,1,3
-0.5163760468568974,0.9618636072935051,Unhealty,24-01-31,D1,1,0
2.3947956095625744,1.447044709173244,Unhealty,24-01-31,D1,1,3
0.07978554615620655,0.497571190086093,Unhealty,24-01-31,D1,1,4
-2.386217952679983,0.3693813766474251,Unhealty,24-01-31,D1,1,5
-2.7371778501258985,-0.1039322786360492,Unhealty,24-01-31,D1,1,6
-0.23398794297338954,0.6738674779040494,Unhealty,24-01-31,D1,1,7
-2.104107059135986,-0.05399827646653514,Unhealty,24-01-31,D1,1,8
-1.7233486826310416,0.9819869567764725,Unhealty,24-01-31,D1,1,9
0.16697699158722482,1.0239460103757656,Unhealty,24-01-31,D3,1,0
-0.4265122536779999,1.1812244912509522,Unhealty,24-01-31,D3,1,4
-1.7306040630423034,0.6623146141288108,Unhealty,24-01-31,D3,1,5
3.3509929105483636,0.3433606992149273,Unhealty,24-01-31,D3,1,6
-0.2601845013065651,0.46954549619444785,Unhealty,24-01-31,D3,1,7
-1.2795076457182153,0.32740058751318013,Unhealty,24-01-31,D3,1,8
2.4699967948294734,1.2616516425867823,Unhealty,24-01-31,D5,1,1
0.3111349662260377,0.7042888837349028,Unhealty,24-01-31,D5,1,2
0.6907721900015424,0.0009059688984918291,Unhealty,24-01-31,D5,1,3
-0.39848283557220543,0.7340870618858311,Unhealty,24-01-31,D5,1,4
0.3591778663554955,0.8148045382250636,Unhealty,24-01-31,D5,1,5
3.1607712693998904,1.4756509069530872,Unhealty,24-01-31,D5,1,6
3.3045185330863482,1.490797392884201,Unhealty,24-01-31,D5,1,7
-0.788325332810491,0.6577372613795908,Unhealty,24-01-31,D5,1,8
-4.198819777431023,0.2023792895064104,Unhealty,24-01-31,E2,1,2
-1.8150897106131556,0.5636148671007073,Unhealty,24-01-31,E2,1,3
-2.6277457214462956,1.2020072863993765,Unhealty,24-01-31,E2,1,7
-4.152267139001905,0.013174225310923974,Unhealty,24-01-31,E2,1,8
3.266093730850718,1.0279956301151107,Unhealty,24-01-31,E4,1,0
-1.097930363993356,0.25917536068220715,Unhealty,24-01-31,E4,1,2
-0.6040545938967442,1.1019217012631366,Unhealty,24-01-31,E4,1,3
-1.4161315418781875,0.5857097439697017,Unhealty,24-01-31,E4,1,4
1.950635772120366,1.255352053699105,Unhealty,24-01-31,E4,1,5
-1.952058975852724,0.12734359654869018,Unhealty,24-01-31,E4,1,6
-3.4713784244438943,-0.14643157371082882,Unhealty,24-01-31,E4,1,7
-1.310207186376582,0.9014224024135604,Unhealty,24-01-31,E4,1,8
0.7930970797037973,1.0535017886011546,Unhealty,24-01-31,E6,1,1
1.9081925670250506,1.4212613257432307,Unhealty,24-01-31,E6,1,2
-0.29489695046731745,1.079939865640065,Unhealty,24-01-31,E6,1,5
-0.6618423011340172,1.319984370080492,Unhealty,24-01-31,E6,1,6
-6.775163017243747,0.9421912096483253,Unhealty,24-01-31,E6,1,7
0.8628061214305525,1.53549641401018,Unhealty,24-01-31,F1,1,0
0.8808668398270797,1.5253811184975201,Unhealty,24-01-31,F1,1,1
0.6268778207981874,1.6605177520763466,Unhealty,24-01-31,F1,1,2
2.2275811037917976,1.6413742272304965,Unhealty,24-01-31,F1,1,4
1.3937863759373013,1.2040764123590006,Unhealty,24-01-31,F1,1,5
2.0316373769099245,1.595813384212305,Unhealty,24-01-31,F1,1,6
-8.000752900381398,-1.4714401609551675,Unhealty,24-01-31,F5,1,0
-3.076812804600836,0.6962470485436684,Unhealty,24-01-31,F5,1,1
0.28179831390596893,0.9050052584392583,Unhealty,24-01-31,F5,1,2
-0.6264801472650714,1.0031063705097805,Unhealty,24-01-31,F5,1,5
-0.3820057518693561,0.909589330611072,Unhealty,24-01-31,F5,1,6
0.29371076374654986,0.7929374078119308,Unhealty,24-01-31,F5,1,7
1.0443445539530787,1.1976789672866268,Unhealty,24-01-31,F5,1,8
1.0136554474539043,2.164929294704839,Unhealty,24-01-31,G2,1,1
-0.6722285485425814,0.8011250186867332,Unhealty,24-01-31,G2,1,2
-0.9148405679947453,1.0806927644313722,Unhealty,24-01-31,G2,1,3
2.2903751621600223,1.459404938032947,Unhealty,24-01-31,G2,1,4
-0.717873746972777,0.6853158919797223,Unhealty,24-01-31,G2,1,6
0.6809714837615674,1.2729085500357384,Unhealty,24-01-31,G2,1,7
-0.5634015404534907,0.9722968302016867,Unhealty,24-01-31,G2,1,8
-2.1528278608077267,1.2872874200793067,Unhealty,24-01-31,G4,1,0
-1.4006388231796854,0.6055829346862005,Unhealty,24-01-31,G4,1,2
-3.432825941614586,0.9291382083370084,Unhealty,24-01-31,G4,1,4
-1.8937699781672723,1.1306662295064083,Unhealty,24-01-31,G4,1,5
0.539503691539141,1.3176906008339966,Unhealty,24-01-31,G4,1,6
0.8119009913575319,1.1274150560662586,Unhealty,24-01-31,G4,1,7
-2.908626793559937,-0.13744874287233408,Unhealty,24-01-31,G6,1,0
-2.3580978610453056,0.12214704779039105,Unhealty,24-01-31,G6,1,1
-2.5422435442105775,-0.00662488406861796,Unhealty,24-01-31,G6,1,2
-0.3657588404358692,1.028106717202546,Unhealty,24-01-31,H1,1,0
-2.6739459543581168,-0.23257760539560765,Unhealty,24-01-31,H1,1,2
3.992628588114917,1.3601845921647686,Unhealty,24-01-31,H1,1,3
0.32283178139902885,0.8131086511669113,Unhealty,24-01-31,H1,1,5
2.5849699677826696,1.8529554061792803,Unhealty,24-01-31,H1,1,6
2.6628545112162985,1.4263479658562108,Unhealty,24-01-31,I2,1,0
2.5058820835901643,1.5832990609049673,Unhealty,24-01-31,I2,1,1
-2.250282302944155,0.7075829017531923,Unhealty,24-01-31,I2,1,2
-1.995634496438364,0.7854314248901003,Unhealty,24-01-31,I2,1,3
-0.8383110880653976,0.5534283144117034,Unhealty,24-01-31,I2,1,4
-0.28768547984421966,1.2666328386388719,Unhealty,24-01-31,I2,1,5
1.5909915440455127,1.5545362222192456,Unhealty,24-01-31,I2,1,6
-1.0652990784257979,0.6254092298723671,Unhealty,24-01-31,I2,1,7
1.2142678570281726,1.548763765517624,Unhealty,24-01-31,I4,1,1
2.721713363130233,2.5891605207939685,Unhealty,24-01-31,I4,1,2
0.7276570242649623,1.5387208167905317,Unhealty,24-01-31,I4,1,3
1.0989918166225685,1.0956367040996977,Unhealty,24-01-31,I4,1,4
-0.8827563255567535,0.009606032713212054,Unhealty,24-01-31,I4,1,6
-0.2203557532200189,0.3675168588709073,Unhealty,24-01-31,I4,1,7
-0.34149746731898306,1.016538599742748,Unhealty,24-01-31,I4,1,8
1.0853916786317472,1.5790101719238885,Unhealty,24-01-31,L5,1,0
0.7020519345902418,1.2004548456138433,Unhealty,24-01-31,L5,1,2
-1.1538721239106735,0.9235982086308052,Unhealty,24-01-31,L5,1,3
0.8563303594726911,0.41334233867313325,Unhealty,24-01-31,L5,1,4
-0.9033369760013672,0.9162111605488334,Unhealty,24-01-31,L5,1,5
3.265350230778107,0.5727822719048208,Unhealty,24-01-31,L5,1,7
1.9559512562849328,1.0094692121925541,Unhealty,24-01-31,L5,1,8
0.7821451148207696,1.810487242469713,Unhealty,24-01-31,L5,1,9
4.61713962439457,-0.4329663415003029,Unhealty,24-02-01,A2,1,0
-0.6050411822037812,-1.239786473861102,Unhealty,24-02-01,A2,1,2
1.7587722549641065,-0.8442391950421692,Unhealty,24-02-01,A2,1,3
-0.1974911964966277,-1.14946708111387,Unhealty,24-02-01,A6,1,0
-1.5267231400526198,-1.116318720573482,Unhealty,24-02-01,A6,1,1
-1.3325824364245302,-0.7001720934891326,Unhealty,24-02-01,A6,1,3
2.49047715801072,-0.6280276983821188,Unhealty,24-02-01,A6,1,5
2.8978077310613264,-0.3488475078468429,Unhealty,24-02-01,A6,1,6
0.9412493360665077,0.024022685776545746,Unhealty,24-02-01,A6,1,7
-4.36620326639236,-1.535662211560597,Unhealty,24-02-01,A6,1,8
-3.12188633993161,-1.026339193490069,Unhealty,24-02-01,A6,1,9
1.629417880974831,-5.079955717326434,Unhealty,24-02-01,B1,1,0
-1.4848878133110814,-0.5653176693449182,Unhealty,24-02-01,C2,1,1
3.233120378478203,-1.0488943988109307,Unhealty,24-02-01,C2,1,2
1.1719442275731167,-0.8982735948581467,Unhealty,24-02-01,C2,1,3
-1.27459141454324,1.2396172641926144,Unhealty,24-02-01,C4,1,0
-1.7919861719868546,0.8049190924654214,Unhealty,24-02-01,C4,1,1
-5.6178198231703185,-0.30311180032839546,Unhealty,24-02-01,C4,1,2
-4.4222243060906425,0.3533420963272299,Unhealty,24-02-01,C4,1,3
-5.81510471303587,-0.23168463550653817,Unhealty,24-02-01,C4,1,4
-8.700375747254093,-0.6616808352801737,Unhealty,24-02-01,C4,1,5
0.32336795123164697,-0.3447810086610093,Unhealty,24-02-01,D1,1,0
0.15115994765438398,-0.31019275375898825,Unhealty,24-02-01,D1,1,2
-2.4121303599456576,-1.2147838101912556,Unhealty,24-02-01,D1,1,3
-0.29511541456504814,-0.1605950842169385,Unhealty,24-02-01,D1,1,4
-1.2808836471930463,-0.35114587658616825,Unhealty,24-02-01,D1,1,5
0.2370074524647607,0.16742285984861183,Unhealty,24-02-01,D1,1,7
2.197850245887879,0.27351338898608435,Unhealty,24-02-01,D1,1,8
-0.7945879034974149,-0.04029775179323264,Unhealty,24-02-01,D3,1,0
1.720855311760966,-0.28037544653723295,Unhealty,24-02-01,D3,1,1
-2.42670423202935,-0.7067611179722467,Unhealty,24-02-01,D3,1,2
-0.7073642600206502,0.3246695259311259,Unhealty,24-02-01,D3,1,3
0.9211147129082426,-0.9030395634060526,Unhealty,24-02-01,D3,1,4
0.9465498900688066,-0.9049959340618132,Unhealty,24-02-01,D3,1,5
1.674845532019314,-0.47540468816704307,Unhealty,24-02-01,D3,1,6
-2.1792919050129855,-1.0297441521029853,Unhealty,24-02-01,D5,1,0
-2.350523931481632,-1.0812807744402888,Unhealty,24-02-01,D5,1,1
3.937154134737696,0.7042950393800214,Unhealty,24-02-01,D5,1,3
3.6097374723038684,-0.42637476777958283,Unhealty,24-02-01,D5,1,4
1.9642389956989554,-0.8083540851960977,Unhealty,24-02-01,D5,1,5
4.438710492810163,0.40600922100597175,Unhealty,24-02-01,D5,1,6
0.769580132443542,0.009869695030433565,Unhealty,24-02-01,D5,1,7
2.5082703530546224,-0.43221614384504364,Unhealty,24-02-01,E2,1,0
-0.2654266358765526,0.5881689177406927,Unhealty,24-02-01,E2,1,2
-0.17335217918099152,-0.48968219943298513,Unhealty,24-02-01,E2,1,3
-1.4606456859237709,0.032194326015476366,Unhealty,24-02-01,E2,1,4
0.16609288219190596,0.046249854435455526,Unhealty,24-02-01,E4,1,0
-7.087712551251072,-1.9528627677703152,Unhealty,24-02-01,E4,1,2
2.952872946116485,-0.4584753704862132,Unhealty,24-02-01,E4,1,3
-0.07688646289534937,0.19563661935988902,Unhealty,24-02-01,E4,1,4
-7.362013790089692,-3.1204669677859265,Unhealty,24-02-01,E4,1,5
-5.036775952879114,-1.0400530843297933,Unhealty,24-02-01,E4,1,6
1.1090206621542338,0.12251770678519919,Unhealty,24-02-01,E6,1,0
0.828033871714479,-0.7082618587283536,Unhealty,24-02-01,E6,1,1
-0.5183254956777749,-1.0099066253064137,Unhealty,24-02-01,E6,1,4
6.240749449835072,-1.1559426430250908,Unhealty,24-02-01,F1,1,0
7.196918799302618,-0.43414163902427494,Unhealty,24-02-01,F1,1,1
6.8499248413395835,-1.4716637974568088,Unhealty,24-02-01,F1,1,2
0.46900306540253917,-0.8642189856252217,Unhealty,24-02-01,F1,1,3
2.771264420129904,-0.19811840849500212,Unhealty,24-02-01,F5,1,0
-0.8283296815818154,-0.05505096681011228,Unhealty,24-02-01,F5,1,2
2.6621478254145936,0.35255378473214055,Unhealty,24-02-01,F5,1,3
0.3469689768596989,0.45849897177356774,Unhealty,24-02-01,F5,1,4
-1.7137668147909293,-0.38645867070525614,Unhealty,24-02-01,G2,1,2
0.03520777988178895,0.18968932212968903,Unhealty,24-02-01,G2,1,3
-3.1810238133320983,-0.46035669676632074,Unhealty,24-02-01,G2,1,4
0.1709578043106203,0.20149408762348994,Unhealty,24-02-01,G2,1,6
2.352495838732504,0.2781805409714274,Unhealty,24-02-01,G2,1,7
-1.7274039864176298,-0.12351572274272037,Unhealty,24-02-01,G2,1,8
0.18446480857771047,0.17333545266145944,Unhealty,24-02-01,G4,1,0
1.859388026789664,0.4002521181633569,Unhealty,24-02-01,G4,1,1
-4.929494111691942,-0.5637892467875741,Unhealty,24-02-01,G4,1,2
-0.10475967186064926,0.24888444366870321,Unhealty,24-02-01,G4,1,3
0.7283507158664239,-0.3141966785391566,Unhealty,24-02-01,G4,1,6
4.742076407017657,0.1728371661966083,Unhealty,24-02-01,G6,1,0
0.4277730058939483,0.5169143423271699,Unhealty,24-02-01,H1,1,0
4.091170088836876,1.5782912251469967,Unhealty,24-02-01,H1,1,1
3.5638005935899257,0.40577244483463426,Unhealty,24-02-01,H1,1,2
-0.15452197476328314,0.29517963043344575,Unhealty,24-02-01,H1,1,3
-6.785687144861282,-1.6647474156397335,Unhealty,24-02-01,H1,1,4
2.1344103539620307,-0.7062618948547708,Unhealty,24-02-01,H1,1,5
-0.012119232735131755,0.3116230297538366,Unhealty,24-02-01,I2,1,0
-1.9664291275863086,-0.12617895747528457,Unhealty,24-02-01,I2,1,1
-4.303991519272744,-0.7345739108202218,Unhealty,24-02-01,I2,1,3
2.8466641133634325,0.6611196311722037,Unhealty,24-02-01,I4,1,0
2.661208558145026,0.5410663525255659,Unhealty,24-02-01,I4,1,1
5.126274050791375,0.5639701802452712,Unhealty,24-02-01,I4,1,2
2.170699618586119,1.2737856129573304,Unhealty,24-02-01,I4,1,4
4.710364691485739,0.5852666032043817,Unhealty,24-02-01,I4,1,5
-4.596940030204814,-1.2248644069113261,Unhealty,24-02-01,I4,1,6
3.97699611654202,1.213421757390832,Unhealty,24-02-01,I4,1,7
1.5751304804573305,0.38135165245593255,Unhealty,24-02-01,L5,1,0
-1.7196070342263758,0.4275682698868136,Unhealty,24-02-01,L5,1,1
2.1339560216168687,0.6326792339149465,Unhealty,24-02-01,L5,1,2
1.9345246397841636,1.2248179351196715,Unhealty,24-02-01,L5,1,4
-0.14044143323425498,0.43364856838164345,Unhealty,24-02-01,L5,1,5
-1.0388705609066113,0.2784582566395543,Unhealty,24-02-01,L5,1,6
4.068057471650173,-2.387583894180793,Unhealty,24-02-02,A2,1,1
3.8309791226830536,-1.3086232151900576,Unhealty,24-02-02,A6,1,0
4.045904644578817,-1.335141300294007,Unhealty,24-02-02,A6,1,1
7.312575102066029,-0.9028905584935122,Unhealty,24-02-02,A6,1,2
3.810870566132933,-1.6315573939106838,Unhealty,24-02-02,A6,1,3
0.12090994660420798,-3.298606106652181,Unhealty,24-02-02,B5,1,0
2.3026821105935933,-5.616459377295282,Unhealty,24-02-02,B5,1,1
4.4888550409986365,-1.924755877487625,Unhealty,24-02-02,C2,1,0
6.081295391130427,-2.204966944012463,Unhealty,24-02-02,C2,1,1
1.6535985702141174,-1.7216141203548352,Unhealty,24-02-02,C2,1,2
0.97517313416417,-0.40770917751554253,Unhealty,24-02-02,C4,1,1
-3.69946053447515,-1.9784009330424726,Unhealty,24-02-02,C4,1,2
-2.9985242758788857,-2.0633439587614766,Unhealty,24-02-02,C4,1,3
0.6413315494498096,-1.0764724548361944,Unhealty,24-02-02,C4,1,4
2.7680589076799382,-3.3861519632958594,Unhealty,24-02-02,C6,1,0
4.42529360682582,-2.553912674234065,Unhealty,24-02-02,C6,1,1
6.560452836326141,-4.211293942019565,Unhealty,24-02-02,C6,1,2
0.48363393571766006,-1.5838632300830153,Unhealty,24-02-02,D1,1,0
6.0171643190490025,-1.8784944247840505,Unhealty,24-02-02,D1,1,1
2.9962495199034986,-0.9321312581200714,Unhealty,24-02-02,D1,1,2
3.7726206396619837,-1.3435887509382078,Unhealty,24-02-02,D1,1,3
4.815057909637994,0.017555818973438313,Unhealty,24-02-02,D1,1,4
2.706846755012495,-0.9979791844760004,Unhealty,24-02-02,D3,1,0
4.416990248244531,-0.6033068864998041,Unhealty,24-02-02,D3,1,1
10.570819321944176,-2.122325188754041,Unhealty,24-02-02,D3,1,2
3.649163942648577,-0.1353671997777062,Unhealty,24-02-02,D3,1,3
5.326923641610495,-0.09817675673727838,Unhealty,24-02-02,D3,1,4
5.642995792707367,-1.3017332357646518,Unhealty,24-02-02,D5,1,0
7.244834584999678,-0.8237710730689439,Unhealty,24-02-02,D5,1,1
6.000137352219928,-1.4588698227134507,Unhealty,24-02-02,D5,1,2
10.268413002153636,-2.103823767395538,Unhealty,24-02-02,D5,1,3
2.788071360426664,-2.3579110936024374,Unhealty,24-02-02,D5,1,4
4.837583171454788,-2.708463999187892,Unhealty,24-02-02,D5,1,5
5.004811008414698,-2.4728031497493856,Unhealty,24-02-02,E2,1,1
4.623735522139202,-0.9336663917367667,Unhealty,24-02-02,E2,1,2
9.426257588235673,-2.4155036090859476,Unhealty,24-02-02,E2,1,3
3.03154844969557,-1.0356159838184882,Unhealty,24-02-02,E4,1,1
0.6140278338400185,-1.1239333140480208,Unhealty,24-02-02,E4,1,2
5.852524448449947,-1.9857037394235535,Unhealty,24-02-02,E4,1,3
1.938984851525853,-2.1084641634909596,Unhealty,24-02-02,E6,1,0
6.617184864217326,-2.2624815629926003,Unhealty,24-02-02,E6,1,1
5.50707649938502,-1.3958928745574535,Unhealty,24-02-02,F1,1,0
9.19055720159611,-2.604431166886598,Unhealty,24-02-02,F1,1,1
4.146296586754926,-0.7958665455229893,Unhealty,24-02-02,F5,1,3
6.706134517896013,-1.0125719056893285,Unhealty,24-02-02,G2,1,0
5.503536548864449,-1.1624231594281151,Unhealty,24-02-02,G2,1,1
2.5544842944424517,-1.444867447196095,Unhealty,24-02-02,G2,1,2
-4.306404313925412,-4.036328226986628,Unhealty,24-02-02,G4,1,0
5.320999399375365,-1.5175487276276456,Unhealty,24-02-02,G4,1,1
4.0418220469922455,-1.43944280718265,Unhealty,24-02-02,H1,1,1
3.7884546372497607,-1.5166244388517014,Unhealty,24-02-02,H1,1,2
9.35568509015215,-1.9513790170331544,Unhealty,24-02-02,H1,1,3
4.211569915825949,-1.1036971184013546,Unhealty,24-02-02,H1,1,4
6.599886502027233,-0.2569502215911732,Unhealty,24-02-02,I2,1,0
3.1720032166483283,-0.6048395727233438,Unhealty,24-02-02,I2,1,1
6.094922398368932,-2.4856925863961385,Unhealty,24-02-02,I2,1,2
8.38447359908696,-2.1250230053420083,Unhealty,24-02-02,I2,1,3
4.550540848661971,-2.0986841202088447,Unhealty,24-02-02,I4,1,0
0.5205608482724541,-1.6549240533161693,Unhealty,24-02-02,I4,1,1
7.428219291369361,-0.4793963080322612,Unhealty,24-02-02,I4,1,2
6.02854841921509,-0.6828994779387884,Unhealty,24-02-02,L5,1,0
5.07464042965243,-1.1898552625767638,Unhealty,24-02-02,L5,1,2
